Row,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50
GAB2i,1.01744585464768,1.01744589370104,1.01660500500269,1.01745807813269,1.01744585563522,1.01744639819314,1.01744671309578,1.01749517243557,1.01381596098301,1.01744678092933,1.01791397152479,1.01744585542894,1.01619704393631,1.01744644714467,1.0174458644312,1.01870251978743,1.02024747380585,1.01776695087775,1.01744585533469,1.01744697513438,1.01744700896447,1.01768496524489,1.01748301489522,1.01744653414137,1.01746786875855,1.01744027295752,1.01744585543115,1.01827152868481,1.01876147763351,1.01744374716006,1.02974165298983,1.01744611233588,1.01744586094454,1.01762864224584,1.01745046150113,1.02991626692344,1.01744670848935,1.01744235275463,1.0174458551218,1.01806003265505,1.01752256875926,1.01746591285902,1.02221971378161,1.01744566458975,1.01744586531505,1.01964257911892,1.01744586006086,1.01744622101747,1.01744790245212,1.0174458550518
GAB1i,0.0638651616288394,0.151661121627702,0.587226337252485,0.163196841631514,2.52795228237766,0.458670744821283,0.451281755753418,0.491952663558571,0.290821727400552,0.180752412820158,0.406361797900262,0.291641930405663,1.01744056125907,1.11383105274422,0.195598044314781,0.143338009720125,1.14207050536856,1.18867562512029,0.997873814195987,0.161782570540724,1.3514818294016,0.270789922146429,0.0479970422919056,3.77368010637933,2.26692139697455,0.999034649210364,1.41675948392932,0.912096812951557,0.0279350220403344,0.0346045586637425,0.939991550935253,1.25400260499084,0.178697725797162,2.33135354967028,0.586604679323353,0.45400332615322,1.09408090383294,1.18386141055858,2.54932741258976,0.80025681873127,2.3716381945702,0.58343773042437,0.809344818578958,0.412750043393339,2.5807971452096,1.04740348076962,0.901874307165213,2.71004830831539,0.582554449484905,0.0734547593051783
S6Ki,1.70611166725061,1.45599780859329,1.46177339710214,1.56939805985904,1.3213077232468,1.10257478743387,1.9126019714994,1.05880147952783,1.06778381641748,1.36856411497374,1.08367022631661,1.86769444626827,1.13722180893161,1.39699477556884,2.65911940704253,1.70714856960086,1.02019461412789,1.88726487826784,1.34761355129222,1.09816173666249,1.01800276551213,1.36846526165821,2.33590784594429,1.01790099483257,2.94204359237265,1.01770060609733,1.20115991585268,1.02073753518025,1.17728653612965,1.08575858459965,1.07528685382868,1.09559542931751,1.01787099252415,1.01764116700705,1.03597798292443,1.18601661477967,1.06902230908589,1.08174133304758,1.11782364130682,1.01751349107275,1.34579788296012,1.25642302711664,1.04779379867268,1.0106338221992,1.66439733981077,1.08578314986971,1.05365077144534,1.24292465333189,1.02604693970787,1.39946367734197
MEKi,2.04343594822245,1.5700879279293,1.34361820179413,2.00677235907007,1.64203441909743,1.28140406163595,2.14184203099735,1.37304618510199,1.348893685333,1.7022521090196,1.6898844133192,2.43023132879518,1.36520855848686,1.53231685045106,1.07417448004138,2.31934587897701,1.56810356340563,1.31393316227986,1.17680838276489,1.94238248043408,1.50391388166622,2.1051754073162,3.64796664776916,2.18486013878966,0.959035189795791,1.22985035120735,1.34317554806838,1.55515360381322,5.33113842622701,3.00395188603025,1.76346744242063,2.75863483187288,3.53125003262426,3.77653258875152,4.28957141211208,1.12772464974037,0.746222627193244,2.39193809863439,3.26565626361281,1.08745534634484,4.94871843443797,2.25682726499,1.10130684845813,1.70359611267794,3.10052800039842,1.52036197080471,2.41215170002229,4.85370200822729,1.05143754607658,1.45493936752061
ERKi,2.25425604741029,1.75704165932264,1.41056917393611,2.40548781718893,2.10572220182967,1.33940621917104,2.2209379332233,1.38408582720628,1.49732879304527,1.81979701471565,2.54909684850085,2.73706490946228,1.36735718612187,1.60473415752539,1.14062563456377,2.48501802671321,1.56883713135052,1.44111049778809,1.36460423536185,1.97502290563406,1.69155186338383,2.10764151979896,3.64816980111375,2.23822872830809,0.989918195331195,1.22963715219931,1.51206103140093,1.63714742860937,5.33144389716826,3.00422723635654,1.78124688195644,2.77836482218593,3.69965716110225,3.77686128710515,5.32357815474514,1.13220723456514,0.746869798164908,2.83431505864812,3.59094834382376,1.24321816831586,5.03600810248782,2.45892477597686,1.16631583309366,1.73243700416982,3.19095225497208,1.51455949227551,2.65874209151536,4.95304074165375,1.05305466896744,2.35108590425261
Rafi,2.04338798223119,1.57002145803727,1.34328260999816,2.00669367443189,1.64168412340101,1.28131997442347,2.14168845678326,1.3730697727613,1.34739916938977,1.70220349980599,1.68869323320377,2.4333680162774,1.36517894562182,1.53231433964362,1.07409411769794,2.31933991376879,1.56822044588959,1.31370733748677,1.17683210624168,1.94234745124355,1.50319709517466,2.1050927141195,3.64792647190321,2.18498610292842,0.959247250545314,1.22958314301134,1.34320731024297,1.55377581833731,5.33101617322713,3.00367973225192,1.76557546664638,2.75889124289555,3.53113825253261,3.77588911380496,4.28898841876299,1.12779477003333,0.746614544513327,2.39697295164128,3.26229331511785,1.08751855109705,4.9337636708644,2.25372032637346,1.10134724747558,1.69642862720079,3.10031418635461,1.51324798312876,2.41215044979957,4.85449626395306,1.05142938053802,1.45494141499873
Shp2i,28.1214206947523,17.2221054335392,0.659943964677527,45.590038424792,2.99087962237726,0.455851443546842,33.8228972741393,0.493563740137701,0.233812538952951,15.6133096227951,0.379296436596471,0.488641043074958,1.25865561276191,1.34761557037602,0.198651127680804,0.210546322910667,22.8026456225764,1.46932168387915,1.02594897364982,0.934873280932896,1.77645875741913,0.246990389773855,3.94432255690135,5.35617795579864,2.32674060691325,3.24526517270712,1.76586378809884,1.03312773824191,33.4129586468985,18.3544247586487,1.01744586352291,2.37332936180014,19.2484796871012,2.32133078213597,0.614440215983895,0.547303930003903,1.389453272966,1.18757976120529,2.53791346243476,0.916794112206777,2.38272891558443,0.759644006524857,0.86350439056339,0.627218924204436,2.59554502455043,1.89680695771207,0.911394996209876,2.63864925501603,1.76034905450963,0.161229832569638
FRS2i,1.38538392449359,1.02274827856376,1.18776944668379,1.08645554463762,1.06030697084511,1.35148168071316,1.06195549281085,1.56543957800166,1.01323667519106,1.04994041689983,1.48607354193949,1.57566484060198,1.07162975270192,3.80696308860535,1.02344281728497,1.42624360275437,1.16875471521905,1.20129733766299,1.09086261053903,1.43253560794839,1.3595976093166,1.09078206423913,1.11414384273647,1.07618341213125,17.4141424805964,1.33734080361415,1.18125379723001,1.34373494359983,1.07783601995204,2.31548015735545,1.56667912786682,1.09204762173697,1.37360131784935,1.41709689429057,2.19242245662524,1.28651462863921,0.955242958935471,4.06134466039977,3.36171903814152,2.72103832754923,7.24707641175837,1.7002974639048,1.54336805732607,2.74284257113935,2.54585158682824,1.02256894846105,2.26107376794505,1.93916357195546,1.22652236459298,1.62667463155775
Rasi,23.8348293246585,17.128773763426,0.625924712074349,45.3557018855211,3.09383602146557,0.475533516780285,33.6490023563951,0.493976673306679,0.236522297800271,15.5947607649949,0.382442774274196,0.45918271382795,1.27214340100515,1.77431522999805,0.208220674477185,0.217369244497444,22.7469745272821,1.640292865929,1.02834845287678,0.952842975017544,1.77639844504476,0.245584212462198,3.79433635027354,5.41669558927165,2.32770218700102,3.36148301092449,1.72418485829414,1.03391340105169,33.7335214590054,18.4054478836999,2.15265850300143,2.37303922701647,19.2605699280376,2.32036101517494,0.511838829943881,0.553305218363477,1.77220439301793,2.69501455351071,2.5463542511424,0.949564493201559,2.36865293854131,0.767074466560783,0.87217277416924,0.635026542825927,2.59636565732892,1.89672888317004,0.996664643975956,2.6346022178687,3.46764111089065,0.16327497039587
Grb2i,3.06737726941837,1.49109271595362,1.18985363487966,1.64359065190198,1.5275751142529,1.29868876310207,2.51380188309388,1.63292458512939,1.40822985698849,1.60067664680554,1.23265274785421,2.94700604461197,1.22981653415525,1.74770814304415,1.13764365900972,1.60077501429745,1.57541290965962,0.997431225732768,1.19452960320157,1.59918738181188,1.73192334502457,10.6617830527749,2.15331789051788,1.53403229042684,5.4019736464483,1.33669384176128,1.26056851275172,1.18281486778677,1.05098807531523,2.43506946674824,2.04093222153887,2.27730750441382,1.61062210287399,1.90296862405571,1.99042579741617,1.26894228269603,1.23134441738423,2.02255124363995,2.63059883987013,2.61533992303039,2.88310920529541,1.49721045243943,1.43557223909497,2.02886448669174,2.29517099905636,1.61718790710103,1.42774618303848,1.49048404230587,0.825210414000455,2.00122527033944
