Row,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50
GAB2i,1.01744585571184,1.01744585599949,1.01744622165351,1.01744585591642,1.01744587544043,1.01744590091334,1.01744598757622,1.02010210881981,1.01757873673329,1.01744585577541,1.0174458563363,1.01743987408377,1.01833260910145,1.04324833628162,1.01744776890831,1.02699529059597,1.01745432368455,1.01889289215407,1.01121764065188,1.01744579138877,1.01767267294567,1.01744554105662,1.01746110067292,1.01753899669141,1.13764354539191,1.0174461588225,1.01749130770176,1.01744561436415,1.01744585660677,1.01744889481599,1.01744813231327,1.01744588052452,1.01744680560347,1.01744585474455,1.02081101610019,1.01744656597091,1.01744586248233,1.01744765199121,1.01744585564323,1.0174462869222,1.0212064040039,1.01814079070815,1.0176732122451,1.01811119756467,1.04308534759127,1.01747627591673,1.0156305204728,1.03398525376073,1.0174458567903,1.01749682024135
GAB1i,0.54041705692253,0.451806924184812,0.411628090002762,0.596802774623182,0.325582957854776,0.632728572974415,0.653224114082631,1.07218346311058,0.914109688852286,0.386697427597515,0.829007733138659,0.242825297413549,1.20825259507804,0.817542836983474,0.399909668766518,0.669085245034452,0.541361186161892,0.342238456213686,0.0568108121678907,0.0727020076553982,1.10979833277353,0.42430278531767,1.29706081769279,0.417817810704781,3.61587843847927,0.409482142121141,0.333188257477052,0.341970898018574,0.410094340147664,0.457820215784315,0.0756593183656961,0.469480270032541,0.30207047461929,0.525873278181769,1.15377819317385,0.421829487175987,0.334029572668635,1.34778044498636,0.510070667170774,1.02899359536002,1.18393314502887,0.448712456716513,0.0682985166807068,1.1390923614413,1.02950399845034,1.18024671989898,0.617292359771608,0.699930133321361,0.694276178601538,0.450225301678531
S6Ki,1.0179040134215,1.0177666517873,1.02920441101848,1.01784483824149,1.99524850843391,1.53702107915022,1.53157703319393,2.70057056421245,1.01770413952555,1.02359956428597,98.2396897589778,22612.3061945727,2.05300859983809,1.21332429572285,1.21713033455866,1.04336952093753,1.01961347073081,1.01768668883701,1.26336516394304,1.21724034609736,1.0752062915411,1.03192080767422,1.1364494977972,1.1469491561497,1.01015073815301,1.20793505074582,2.20268571841806,2.30317559121828,2.50741931293716,18359.1433690692,1.38027227188259,1.52027793726099,1.24439416334283,1.69959213747253,1.01800305573103,1.21902808125343,2.32360225035447,4231.59451948523,1.45874588958092,2.03589777136227,1.01754209536214,1.28487652960027,1.49993632836165,1.01795958538933,2.4170647235031,2.03120495461087,1.16004233336595,22526.5147936023,1.24559952274212,1.49344707397841
MEKi,3.58783981246245,3.9192174581028,3.25880919843384,3.01320324987121,2.14791247427406,1.54524417039524,1.56630298867966,8.409449571788,1.32363977317557,3.17604042737168,2.60904172402912,2.62620956045565,3.63751520986623,1.35587894616339,1.17761339768746,2.78970213703402,2.32900358359376,1.55572913858602,1.16779374921311,3.0002105110052,4.64684553630668,2.08229162453222,2.66792613546553,1.67470274402641,0.855148564060532,1.68104942944243,1.34290084482754,1.42375592594558,2.13219658660075,3.74274125681931,1.09891832974548,2.41837642429022,3.12298660053482,1.37718316582659,2.54094955750187,1.65275571608217,1.31107433941916,3.55755810617251,1.18916587647534,5.28233302959078,2.62166357879077,1.76933241765057,0.966657067185971,2.51691650796534,2.64336769998773,3.84489456335838,1.42207040473403,1.11276777111141,1.88100399397543,1.15172444166914
ERKi,3.91083401703888,4.24462809121126,3.25970090263273,3.24198567264741,2.15576542327303,2.9083839934091,2.87479085501075,10.2068165868244,4.27831979658684,3.27127518414184,2.62301014100046,2.63805432376556,3.78199878724919,1.35906237275795,1.18950018986988,2.80219331662459,2.38983333089701,1.56206273903792,1.287504417257,3.50575822589955,4.69791584460907,2.08471353763957,2.6926425187684,1.69247742760136,0.82958048040507,1.69835669566318,1.34705370512597,1.42842541192605,2.14928446687994,3.75806422688679,1.10503776664905,2.45149083370849,3.12467529606977,2.21771692197189,2.88638446247495,1.6704452509336,1.31455985262871,3.55837199924008,2.19064825579951,5.76873769811098,2.87509926620192,1.78563493736853,0.975349134173892,2.85417806820198,2.67622657667499,5.15342449512326,1.43288307446779,1.11317893815821,1.90533900682074,2.43183561686905
Rafi,3.58726728608862,3.91919302794344,3.25881678094449,3.01277972235811,2.14791117085227,1.54493547531101,1.56601467900647,8.4048207878492,1.32277858067821,3.17548433182596,2.60906908786565,2.6258989457978,3.63761750020468,1.35591201479976,1.17757266918689,2.78971655855694,2.32897691656315,1.55572749237124,1.16772546846879,3.0001493697579,4.62928030406928,2.08212818387954,2.66789441208797,1.67440422438905,0.828821863769359,1.67992575468275,1.34286021321234,1.42371758547411,2.13151176690691,3.74272918633621,1.09890678594497,2.41827394824928,3.12288960466771,1.37706399121424,2.54019959117266,1.65245345175101,1.31104106226104,3.55755465643903,1.18905412867199,5.2822625360874,2.62147317894731,1.76904186780874,0.966654537762464,2.51624154606485,2.6431623115941,3.84167401504221,1.4220709326434,1.11291737028932,1.88099886370767,1.15168048823677
Shp2i,0.673739868602264,0.573589866707327,0.659486950507355,0.718920116185435,0.518767930447138,1.36863698349657,1.42780788629496,1.54959132220189,0.936249640608209,4.1259432170483,0.616421762833546,0.74038876673263,1.23835794513979,1.08977693774502,0.488703548275928,1.41035343926225,0.559806314936391,0.394339701891013,0.16099518531011,0.0728182862439269,1.36597996205673,4.02923460838744,1.36942353117759,0.41887881788989,10.9181239370364,0.409644523795047,1.13488855044579,1.1763039038329,0.621385972003287,0.72523614259265,1.18908681571697,2.22888348190307,0.996531588456582,0.566100847267044,1.69162679280794,0.42183851722529,1.57286787242516,1.3377459400455,0.558123518424259,NaN,1.81842397972344,NaN,0.0774778869021596,1.67058437052258,1.15669737465347,1.30061923785107,0.584716721718326,0.936015308676902,0.746035977676542,1.38605980467818
FRS2i,4.60706875914192,4.79776861126311,3.25405656493876,4.61809768697179,2.43067755732281,3.47042743094872,3.47962982188358,4.53441598711887,3.37892578112006,4.43519287814885,4.72884708997511,1.05252797904899,2.27920636747663,1.6016381624862,1.58297293626311,2.80876807329759,2.13168156236424,1.97646153209865,1.35713447971985,2.67584103507875,1.93449255399113,1.14585293513545,3.29148695453448,1.1620767650031,0.769399777201129,1.16588440964591,1.2442899822851,1.26752815047453,1.04481656335441,1.11433171575999,1.12202543669873,1.05396117183955,1.01275671828265,4.01267493344421,4.05767344076947,1.16417391214051,1.22762203783511,4.18044583689922,3.5946689473427,6.93675848204801,3.96633621127821,2.07965889230603,1.32584186211649,4.12330065563296,1.60237631139791,2.31191494349002,2.32196026114084,1.32893920573438,1.99226341215026,1.69378250540728
Rasi,0.624863751927303,0.518048409760644,0.736562012915639,0.686296988351549,0.492446331684376,1.36879616681715,1.42796225121263,1.56722830685094,0.938202485115829,4.16301739315767,0.670439642079741,0.762727381366243,1.23882713961206,1.17746377842476,0.476437843399394,1.51168867379026,0.702570564416398,0.395570513688915,0.161549211322389,0.0738647458190189,1.36611481820858,4.03326189393019,1.53452625450462,0.42665988452974,2.16811718804689,0.418324930917247,1.13964497221111,1.18017510998303,0.6484659373518,0.75014378212517,1.16316021513819,2.27720484198973,1.01039397422031,0.524086024789534,1.69124248899203,0.429792331883364,1.57883273146837,1.35858842324179,0.522140743956082,NaN,1.81831036136884,NaN,0.0827166436450701,1.6704817564988,1.15698968278104,1.30205253302567,0.585275547997154,0.936271037931222,0.714295430761296,1.31945994947188
Grb2i,1.60747545988797,1.63346589022799,1.30339130868631,1.62983951379116,2.04883761028179,2.16712683012297,2.16068202737521,1.88917994558012,2.05178090602883,2.60962366332224,1.43518294216673,2.21176778559585,1.57131158654966,1.29000531043636,1.45943125228616,1.6397057112147,1.19233820571072,1.59726598965969,1.33501159230873,1.85811960152553,1.51904047976468,1.86277834996353,1.64333082549046,1.17114484919081,1.98178077089486,1.19818192126939,2.07898637865374,2.17540275268921,2.17312290172531,3.00301522526892,1.05864323450591,7.18871486068915,2.70974434192596,2.75696771023086,2.2321987412418,1.19121198578566,2.1234549830653,1.84803385198567,2.92046099890801,2.60223601695325,2.32149282307235,1.91264318231965,1.93079083393463,2.24098472801446,1.37990839330274,1.56462529761217,1.81061572979106,1.25114858809302,1.59441943897381,1.52729765766424
