Row,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184
FGFR4i,1.02603737926537,1.73204043980064,3.47292751814576,4.75331410713309,1.51105654995865,4.49499852588816,5.25698347715411,3.90925763574955,4.21610401829272,7.962497742226,5.14094200855658,2.98989308171045,3.29691403949324,3.39980321679932,6.93588417751041,4.34674330658859,4.71062995075845,6.58698795054302,6.40847820769537,4.36054470408489,6.91900647344712,5.46523169298648,4.93363509266569,3.88759987585982,4.90100282859049,3.90255709868739,5.47899313569281,5.17997725498812,6.73076435904216,3.68132879458819,4.42429668482308,4.9243281553626,6.41775144838124,5.89469117135823,3.97445530701183,3.95660201101455,3.77377986887897,5.67568660640673,6.41233823081335,5.41617193634233,3.48920978228493,3.69803305620773,4.4302438165818,7.52814822815779,5.31568263885277,5.07116946292225,3.66588713501684,4.07596150425041,3.56079434969479,3.2083991587672,6.50146710436148,6.17053735928908,1.95624558098313,5.18441934630776,1.97598238700157,3.2977699154877,1.878437472182,4.17360637831779,3.59912435271904,4.28686322641018,4.16227504183119,7.25792491843552,6.25520282841499,4.88511584347791,5.46172390631364,4.9735898041716,4.5854521176032,2.74076521596606,3.97033419414285,4.47419185619684,7.72487055280147,12.9654546297961,5.4483271396126,3.91295902100815,5.32280973186506,6.23193082238076,4.13579482493831,6.07460355429076,3.7793729896447,3.17435626136548,5.42574030479119,4.78893118734104,4.92517391690819,6.05698973528597,1.92851767140975,3.02668386579306,5.95064971740357,5.88434130211553,6.88597950169999,5.05968333513036,3.99442135230509,4.76061851501403,4.0351225516429,3.1971615081816,3.65978559610857,3.19363702568675,6.21646922369847,5.34123657454302,3.62818462639001,3.89800658279051,6.90349863094359,5.08603280058169,6.61665214102373,2.84533961874617,3.01420253364036,3.51783917545571,4.48487956017799,2.65838768486206,5.91544386855237,3.49872458884759,3.15529222375582,5.18743176128987,4.79653030460448,1.90711945940144,3.70605103128735,NaN,4.50226579802916,5.49348129591659,4.70432788848685,2.63003596515533,7.89141280184659,4.22746116684991,1.74123772271233,2.95699485741023,2.55439086235599,3.44163727649358,2.9942684027354,4.8903204807892,2.46804535025205,4.45881050644358,2.1036408007025,4.34214057252114,3.49135824199126,5.8876350268055,5.8016822679271,2.2757382422015,4.73958361864906,3.00638029381361,4.0759375352231,3.78778980304395,4.14378991630988,1.71892495408775,2.20613551645316,2.40049158044106,5.87034729854059,2.78698169640254,4.01810776533244,4.07648243134485,4.41353039364595,3.65587906019529,2.13769090904409,3.58454625763553,2.19591117507794,3.18707211510731,1.86612505414605,3.30088372103389,2.35577554485386,1.06533954666974,3.25621245589002,2.19053412387186,2.41138815525407,2.77787764016004,2.56382780237212,1.51088378641223,1.19575250518257,2.04310746764377,4.38604684802835,4.98451976553734,5.89176750090813,2.65355530408095,2.0213708504564,1.55539236993453,3.33947919765596,1.44338299022495,1.2286950154928,1.69328751514036,2.26710524349694,2.29158538751003,1.04922694500775,3.88713066962522,1.04979961495725,1.62809374248708,4.63203139483233,1.67107500100118
Akti,1.01756270061022,1.01771755597193,0.62167189366236,0.797954927510181,1.01745546214045,0.661343366110241,0.895208768671836,0.70600900888885,0.678490155084524,0.565941026286571,0.683848973704033,0.425688823110253,0.873762793862553,0.599276430610116,0.46536538979933,0.570176485050643,0.653804507423006,0.462279813425345,0.498403920524801,0.733367789970377,0.488678275235452,0.495934631838246,0.535288759900552,0.645382913331251,0.607929301858797,0.645507651416515,1.01833169032672,0.506537021837574,0.490420983910643,0.600885339750092,0.741947096931894,0.493615602309334,0.444312134691795,0.468634921476025,0.572516901965645,0.71998675058337,0.85701193104421,0.49987845098025,0.465685407532849,0.520503933388046,0.71714822749061,0.867498684561314,0.679126547822341,0.462677774173645,0.504370818994416,0.454820130112907,0.546593251807599,0.574860384937709,1.0183351517603,0.727689522372438,0.469900628618844,0.495561850657653,0.648104304490388,0.587719911892311,1.0174904695087,0.846099065165522,1.01754344773496,0.637154943037734,1.0175004724367,0.805977486312521,0.85451015466989,0.705653225689627,0.547897182416193,0.505084595144236,0.480748606860168,0.515066279090988,0.686432394551746,0.845468014508761,0.901985521687858,0.644632716728043,0.459591427018985,0.570729411250452,0.462564250930196,0.505994228612232,0.49073611154778,0.526022633335323,0.733122421911382,0.5099640258252,0.803434884223215,1.01747193169143,0.497153790388968,0.585579527161588,0.556994774630142,0.527912978575723,1.0174775269797,0.692860407756948,0.669141163558259,0.478870641768774,0.578007722876583,0.520764616617296,0.898654567219281,0.651412681039589,0.557248139194463,0.568758949661686,0.664170430904056,0.86664946426295,0.682905315578432,0.491063527004133,0.954130125479834,0.739057709855598,0.43838871149831,0.432004201252543,0.457681546263865,1.01747875241611,0.833871694791417,0.869216344201258,0.539290141095076,0.533251497001279,0.454070400732027,0.598873297501525,0.6819252806466,0.504238836939447,0.766325821759018,1.01759768515922,0.858033061918217,NaN,0.688854955366463,0.52289308070276,0.662402409586106,1.01744890565407,0.645865631182977,0.743542782213652,1.01748006075179,0.894485719718296,0.688045859910016,0.80095660361348,0.563109180591533,0.786276306352684,1.01747766891491,0.828826809890213,1.01747413613636,0.612853141687519,0.884436608443574,1.01387276388276,0.592952180617035,1.01749015889513,0.594773543129981,0.570878394327349,0.619261184034968,0.661657199258807,0.847543432105002,1.01746448314393,1.01749859565516,1.0174965275061,0.469374861603714,0.557582921323804,0.597826727261328,0.836263549857057,0.759785660923623,0.70166440480796,1.01750981256228,0.89845447852669,0.677038550530053,1.01770221547863,1.01745783441352,0.717451624257163,1.0174609412979,1.02108686781759,0.896477868036091,0.652564185966423,0.70253235135973,1.01760899207039,0.69003173543693,1.01749550255161,1.01746201404797,1.01748974484976,0.854803601405294,0.564532192148103,0.712398104914591,1.01747633802293,1.0183719390549,1.0174783731371,0.62683584387495,1.01748786301715,1.0175602570683,1.01747170863234,0.713080554377667,1.01753628788629,1.01779043899552,0.62874171501867,1.01751049312758,1.01748018426922,1.01794259056987,1.01745960051282
PI3Ki,0.709808638429557,0.433275901125726,0.608482067681622,0.602590611873474,0.514574637940681,0.579502607330729,0.89596420772438,0.651620742250264,0.644964682246918,0.355654400222493,0.492949586534119,0.343953564740541,0.75521044690638,0.710869065394461,0.305771184817602,0.447355998944612,0.402406774227306,0.267354663946169,0.368930915501994,0.479636085655402,0.337718096608805,0.345394732325391,0.370694186554919,0.596831467562849,0.470802185049971,0.555756167812543,0.814650742297324,0.330117757946364,0.352789078194101,0.601098705043261,0.573723351804401,0.312686185261403,0.283554896675253,0.312281147693373,0.541719519149837,0.612473454440119,0.857136328771164,0.359295346728642,0.321106491528937,0.366431499270111,0.706237562232294,0.816590129100763,0.612269689842811,0.313990554277021,0.360415754836967,0.345285468816403,0.324783778014541,0.475253772778332,0.963972129812865,0.595430631026488,0.31409336511439,0.35045983570673,0.649276221438687,0.42191023917135,0.613827418458353,0.776972447198305,0.892670691537151,0.568948779119523,0.981141840300251,0.715309770349641,0.753071448152676,0.699473365384791,0.41994572590129,0.352459796239845,0.313475229815163,0.361847224294162,0.552592288111306,0.807248748629482,0.811039645857363,0.594507076974132,0.309199034671537,0.389237119281074,0.316214461158368,0.379556851664272,0.312069243627431,0.403897169083057,0.682785228018302,0.339837834752217,0.665750450467063,0.965757562870668,0.336504824174781,0.435635638449273,0.315312113100982,0.36533011531375,0.795777955726368,0.655324680363704,0.576710862130674,0.335466422548655,0.454314024275283,0.365267138163858,0.85109994276709,0.524685802241037,0.347925407018194,0.338550888769983,0.598426383472243,0.780067971251324,0.677758437350928,0.351973254469802,0.682858550782944,0.743507405482452,0.304317116726399,0.259918566576916,0.304003651580946,0.958032214740798,0.668527502161416,0.862506558085713,0.430747113610849,0.554322914541669,0.267274564901926,0.389610510536438,0.670002181580343,0.349233365474415,0.606778636848688,0.775837850745057,0.847426248726962,NaN,0.497093512749962,0.352899590485303,0.526711033620582,0.918140251208049,0.649998931385876,0.617652668611094,0.927156100781979,0.848434897861099,0.450116847217524,0.671429781308779,0.362731555744435,0.645377889574663,0.88524241916224,0.778179176195371,0.622655741522477,0.489784198869738,0.849165793434784,1.01402262314627,0.612659255771792,0.826681709244056,0.499121997690503,0.599982971429406,0.533821069162477,0.705673863407066,0.850342640081545,0.639773672660563,0.841701545275627,0.556681737218653,0.260764825053839,0.383207507453434,0.421323074807086,0.729908799594515,0.664513132765864,0.648743875404196,0.710641586956859,0.864372188741911,0.901271744465949,0.979102486073267,0.725018448333191,0.737785906639086,0.796748294824325,0.761798798252974,0.899419629276875,0.901225594452552,1.05197064168075,0.717764804458851,0.912050475251558,0.683537688300622,0.629781919822511,0.724399069734152,0.796125609131107,0.39910624261986,0.683975355468626,0.880069406354687,0.664360498257767,0.71506183434331,0.527750590702495,0.82946133713557,0.839304063876686,0.780793155290573,0.747360101772151,0.843420272747137,1.01918303807146,0.609595336593203,0.982641085551558,0.801784126417296,0.820524434327301,0.862495235462957
